Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
11736.h.46.(1.),  11736 H     46 (      1 ),2,"Giselle ou les Wilis, ballet fantastique en deux actes, par","VERNOY DE SAINT-GEORGES, Jules Henri.",1841,1841,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W01013P,Full,3
8138.bb.74.,   8138 BB     74 ,3,Conservative Agents and Associations in the counties and...,England.,1874,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W111527P,Full,3
P.P.7611.,PP   7611 ,2,The illustrated London news.,,1842,1851,,SER,Probably out of Copyright,Standard Access,Printed Books,5W167191P,Full,3
7032.i.22.,   7032 I     22 ,2,Nova plantarum genera juxta Tournefortii methodum dispos...,"MICHELI, Pietro Antonio.",1729,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W135646P,Partial,3
7075.ff.33.,   7075 FF     33 ,2,"A Hand-Book to Coffee Planting in Southern India, etc.","SHORTT, John, M.D.",1864,1864,,GEN,Probably out of Copyright,Standard Access,Printed Books,11M05864P,,3
11737.bbb.7.,  11737 BBB      7 ,2,"Chefs-d'œuvre de T. Corneille, etc. (Ariane.-Le Comte d'Es","CORNEILLE, Thomas.",1819,1819,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Full,3
11739.e.51.(1.),  11739 E     51 (      1 ),2,"Robinson Crusoe_. Ope_ra comique en trois actes, etc.","CORMON, Euge_ne, pseud. [i.e. Pierre E_tienne Pi",1868,1868,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W11165P,Full,3
7075.aaa.33.,   7075 AAA     33 ,2,A treatise on the stature and cultivation of Coffee; with s,"LASCELLES, Arthur R. W.",1865,1865,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
7075.aaa.33.,   7075 AAA     33 ,2,A treatise on the stature and cultivation of Coffee; with s,"LASCELLES, Arthur R. W.",1865,1865,,GEN,Probably out of Copyright,Standard Access,Printed Books,11M05864P,,3
4745.f.11.(18.),   4745 F     11 (     18 ),2,"Begin. Sen?or. El doctor Iuan Luis Arias dize, etc. [A m...","ARIAS, Juan Luis,",1609,0,   ,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
4745.f.11.(18.),   4745 F     11 (     18 ),2,"Begin. Sen?or. El doctor Iuan Luis Arias dize, etc. [A m...","ARIAS, Juan Luis,",1609,0,   ,GEN,Probably out of Copyright,Standard Access,Printed Books,7W254117P,,3
11737.bbb.7.,  11737 BBB      7 ,2,"Chefs-d'œuvre de T. Corneille, etc. (Ariane.-Le Comte d'Es","CORNEILLE, Thomas.",1819,1819,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W23749P,Full,3
8285.e.46.,   8285 E     46 ,3,Thoughts on the plan for a Magdalen-House for repentant ...,"Hanway, Jonas,",1758,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W167210P,Unknown,3
P.P.7611.,PP   7611 ,2,The illustrated London news.,,1842,1863,,SER,Probably out of Copyright,Standard Access,Printed Books,,Partial,3
P.P.7611.,PP   7611 ,2,The illustrated London news.,,1842,1863,,SER,Probably out of Copyright,Standard Access,Printed Books,,Full,3
P.P.7611.,PP   7611 ,2,The illustrated London news.,,1842,1863,,SER,Probably out of Copyright,Standard Access,Printed Books,,Unknown,3
8285.e.46.,   8285 E     46 ,3,Thoughts on the plan for a Magdalen-House for repentant ...,"Hanway, Jonas,",1758,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W161993P,Unknown,3
8285.e.46.,   8285 E     46 ,3,Thoughts on the plan for a Magdalen-House for repentant ...,"Hanway, Jonas,",1758,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W561993P,Unknown,3
11515.a.50.(4.),  11515 A     50 (      4 ),2,"Ein hu_bschs lied von des Brembergers endt vnd todt,",,1550,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Full,3
10805.bb.18.,  10805 BB     18 ,2,"Lives of the Queens of England, from the Norman Conquest...","STRICKLAND, Agnes.",1840,0,1,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
ZC.9.d.565,ZC      9 D    565 ,4,Vogue.,,1916,1925,,SER,Possibly out of Copyright,Standard Access,Printed Books,5W152158P,Partial,3
ZC.9.d.565,ZC      9 D    565 ,4,Vogue.,,1916,1925,,SER,Possibly out of Copyright,Standard Access,Printed Books,5W152158P,Unknown,3
10795.c.13.,  10795 C     13 ,2,_______ ____________ ______ _ _,"RYUMIN, Ivan.",1822,1822,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W26096P,Partial,3
10795.c.13.,  10795 C     13 ,2,_______ ____________ ______ _ _,"RYUMIN, Ivan.",1822,1822,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W30633P,Partial,3
J/10028.i.2,J/  10028 I      2 ,2,"Cornelis de Bruins Reizen over Moskovie, door Persie en Ind","BRUIN, Cornelis de.",1714,1714,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
P.P.7611.,PP   7611 ,3,The illustrated London news.,,1842,1848,,SER,Probably out of Copyright,Standard Access,Printed Books,,Unknown,3
YD.2015.a.1384,YD   2015 A   1384 ,7,Faecal retention : a common cause in functional bowel disord,"Dennis  Raahave, author. 00021220254",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,3
X.998/929.,X    998 /    929 ,2,Maries Hændelser i Vidunderlandet. Efter det Engelske ved,"Carroll, Lewis, 1832-1898",1875,1875,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W12467P,Full,3
3185.f.1.(2.),   3185 F      1 (      2 ),2,A Testimony of the Spirit of Truth concerning Richard Broth,"BRYAN, William, of the Avignon Society.",1795,1795,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W16851P,Full,3
3406.e.3.,   3406 E      3 ,3,The Book of Common Prayer ... together with the Psalter ...,,1662,1662,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W35364P,Partial,3
11515.a.50.(1.),  11515 A     50 (      1 ),2,"Klag Gottes unsers Herren, und einigen erlo_sers Jhesu Chr","FRELL, Georg.",1579,1579,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W25369P,Unknown,3
11515.a.50.(1.),  11515 A     50 (      1 ),2,"Klag Gottes unsers Herren, und einigen erlo_sers Jhesu Chr","FRELL, Georg.",1579,1579,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W15998P,Unknown,3
YD.2015.a.1384,YD   2015 A   1384 ,7,Faecal retention : a common cause in functional bowel disord,"Dennis  Raahave, author. 00021220484",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,3
YD.2015.a.1384,YD   2015 A   1384 ,7,Faecal retention : a common cause in functional bowel disord,"Dennis  Raahave, author. 00021221646",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,3
YD.2015.a.1384,YD   2015 A   1384 ,7,Faecal retention : a common cause in functional bowel disord,"Dennis  Raahave, author. 00021230636",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,3
YD.2015.a.1384,YD   2015 A   1384 ,7,Faecal retention : a common cause in functional bowel disord,"Dennis  Raahave, author. 00021230940",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,3
YD.2015.a.1384,YD   2015 A   1384 ,7,Faecal retention : a common cause in functional bowel disord,"Dennis  Raahave, author. 00021231269",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,3
3187.bb.17.(2.),   3187 BB     17 (      2 ),2,"[Of the ende of this worlde, and second commynge of Chri...","GEVEREN, Sheltco A.",1578,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
YD.2015.a.1384,YD   2015 A   1384 ,7,Faecal retention : a common cause in functional bowel disord,"Dennis  Raahave, author. 00021236370",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,3
J/10028.i.2,J/  10028 I      2 ,2,"Cornelis de Bruins Reizen over Moskovie, door Persie en Ind","BRUIN, Cornelis de.",1714,1714,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W02113P,,3
P.P.7611.,PP   7611 ,2,The illustrated London news.,,1842,1865,,SER,Probably out of Copyright,Standard Access,Printed Books,,Partial,3
P.P.5274.ha.,PP   5274 HA,2,Vanity fair :,,1868,1876,all,SER,Probably out of Copyright,Standard Access,Printed Books,,Partial,3
3900.e.2.(2.),   3900 E      2 (      2 ),2,Avis a_ tous les Alliez ... sur le secours qu'on doit donn,"JURIEU, Pierre.",1705,1705,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W15213P,Full,3
ZC.9.d.565,ZC      9 D    565 ,4,Vogue.,,1916,1925,,SER,Possibly out of Copyright,Standard Access,Printed Books,5W166526P,Partial,3
010655.bb.11.,  10655!BB     11 ,2,A Narrative of the Sufferings of Louise Francoise de Houssa,"HOUSSAY, afterwards BANNES, Louise Franc_oise de.",1796,1796,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W15961P,Full,3
010655.bb.11.,  10655!BB     11 ,2,A Narrative of the Sufferings of Louise Francoise de Houssa,"HOUSSAY, afterwards BANNES, Louise Franc?oise de.",1796,1796,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W02077P,Full,3
P.P.7611.,PP   7611 ,3,The illustrated London news.,,1842,1848,,SER,Probably out of Copyright,Standard Access,Printed Books,,Full,3
ZC.9.d.565,ZC      9 D    565 ,4,Vogue.,,1916,1925,,SER,Possibly out of Copyright,Standard Access,Printed Books,5W166526P,Unknown,3
J/9505.ff.6,J/   9505 FF      6 ,2,Pictures of English History. From the earliest times to ...,,1868,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
J/9505.g.3,J/   9505 G      3 ,2,"Original Letters, written during the reigns of Henry VI., E",,1787,1787,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
T 8947,T   8947 ,2,"Lettres e_difiantes et curieuses, e_crites des missions e",,1780,1780,4,GEN,Probably out of Copyright,Standard Access,Printed Books,09P25643P,,3
J/10025.f.21,J/  10025 F     21 ,2,The Expedition for the Survey of the Rivers Euphrates and T,"CHESNEY, Francis Rawdon, General, R.A.",1850,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
P.P.5270.ah.,PP   5270 AH,2,Punch,,1841,1877,,SER,Probably out of Copyright,Standard Access,Printed Books,09W07085P,Partial,3
P.P.5270.ah.,PP   5270 AH,2,Punch,,1841,1877,,SER,Probably out of Copyright,Standard Access,Printed Books,,Unknown,3
P.P.5270.ah.,PP   5270 AH,2,Punch,,1841,1877,,SER,Probably out of Copyright,Standard Access,Printed Books,,Partial,3
P.P.5270.ah.,PP   5270 AH,2,Punch,,1841,1877,,SER,Probably out of Copyright,Standard Access,Printed Books,09W07085P,Unknown,3
11522.df.17.,  11522 DF     17 ,2,Ein scho_n new Lied von ainem man der seinem weyb auff e...,,1540,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Full,3
3506.b.52.,   3506 B     52 ,2,"Voorbeeld der godlyke waarheden voor eenvoudigen, die zi...","HELLENBROEK, Abraham.",1729,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,4W120541P,,3
3506.b.52.,   3506 B     52 ,2,"Voorbeeld der godlyke waarheden voor eenvoudigen, die zi...","HELLENBROEK, Abraham.",1729,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,4W118391P,,3
J/10025.f.20,J/  10025 F     20 ,2,"A Voyage towards the South Pole, and round the World. Perfo","COOK, James, the Circumnavigator.",1777,1777,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W06460P,,3
J/10025.f.20,J/  10025 F     20 ,2,"A Voyage towards the South Pole, and round the World. Perfo","COOK, James, the Circumnavigator.",1777,1777,,GEN,Probably out of Copyright,Standard Access,Printed Books,08W05947P,,3
08277.g.71.(3.),   8277!G     71 (      3 ),2,Rescue of Fallen Women. A statement containing a proposa...,"Ryder, A. P. (Alfred Phillipps), Sir, 1820-1888.",1868,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
11556.aa.12.,  11556 AA     12 ,2,"['t Nieuw Bossche Geuse Liedt-boeck, van onsen edlen Prince",,1663,1663,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W09508P,Full,3
11556.aa.12.,  11556 AA     12 ,2,"['t Nieuw Bossche Geuse Liedt-boeck, van onsen edlen Prince",,1663,1663,,GEN,Probably out of Copyright,Standard Access,Printed Books,09W09196P,Full,3
3837.c.4.,   3837 C      4 ,2,"Firmamentum symbolicum, in quo Deiparæ elogia, quibus, v...",,1652,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,5W161261P,,3
2302.b.14.,   2302 B     14 ,3,[The works of Mr. William Shakespear; in six volumes ......,"Shakespeare, William,",1709,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Partial,3
8416.g.36.,   8416 G     36 ,2,"Love and its Hidden History. Also, the Master Passion; or,","RANDOLPH, Paschal Beverly.",1873,1873,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W20629P,,3
2302.b.14.,   2302 B     14 ,3,[The works of Mr. William Shakespear; in six volumes ......,"Shakespeare, William,",1709,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Unknown,3
2302.b.14.,   2302 B     14 ,3,[The works of Mr. William Shakespear; in six volumes ... Re,"Shakespeare, William, 1564-1616",1709,1709,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W19038P,Partial,3
12410.aaa.40.,  12410 AAA     40 ,2,"The Arabian Nights' Entertainments, etc.",,1826,1826,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W16304P,Partial,3
J/12270.k.8,J/  12270 K      8 ,2,"[The Odyssey of Homer. [Translated into English verse, by P",Homer.,1725,1725,2,GEN,Probably out of Copyright,Standard Access,Printed Books,12W51701P,,3
2302.b.14.,   2302 B     14 ,3,[The works of Mr. William Shakespear; in six volumes ... Re,"Shakespeare, William, 1564-1616",1709,1709,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Partial,3
2302.b.14.,   2302 B     14 ,3,[The works of Mr. William Shakespear; in six volumes ... Re,"Shakespeare, William, 1564-1616",1709,1709,,GEN,Probably out of Copyright,Standard Access,Printed Books,,Unknown,3
2302.b.14.,   2302 B     14 ,3,[The works of Mr. William Shakespear; in six volumes ... Re,"Shakespeare, William, 1564-1616",1709,1709,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W26111P,Partial,3
J/12270.k.8,J/  12270 K      8 ,2,"[The Odyssey of Homer. [Translated into English verse, by P",Homer.,1725,1725,2,GEN,Probably out of Copyright,Standard Access,Printed Books,12W51700P,,3
12410.aaa.40.,  12410 AAA     40 ,2,"The Arabian Nights' Entertainments, etc.",,1826,1826,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W14295P,Unknown,3
12410.aaa.40.,  12410 AAA     40 ,2,"The Arabian Nights' Entertainments, etc.",,1826,1826,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W14295P,Partial,3
2304.f.10.,   2304 F     10 ,2,"The Octoroon; or, Life in Louisiana. A play, in four acts.","Boucicault, Dion,",1866,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,6W205254P,,3
2304.f.10.,   2304 F     10 ,2,"The Octoroon; or, Life in Louisiana. A play, in four acts.","Boucicault, Dion,",1866,0,,GEN,Probably out of Copyright,Standard Access,Printed Books,,,3
12410.aaa.40.,  12410 AAA     40 ,2,"The Arabian Nights' Entertainments, etc.",,1826,1826,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W16304P,Unknown,3
2302.b.14.,   2302 B     14 ,3,[The works of Mr. William Shakespear; in six volumes ... Re,"Shakespeare, William, 1564-1616",1709,1709,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W26111P,Unknown,3
08416.i.28.,   8416!I     28 ,4,[A collection of pamphlets and leaflets relating to the gua,"Elmy, E. C. Wolstenholme (Elizabeth C. Wolstenholm",1883,1883,,GEN,Possibly out of Copyright,Standard Access,Printed Books,10W24019P,Partial,3
08416.i.28.,   8416!I     28 ,4,[A collection of pamphlets and leaflets relating to the gua,"Elmy, E. C. Wolstenholme (Elizabeth C. Wolstenholm",1883,1883,,GEN,Possibly out of Copyright,Standard Access,Printed Books,10W24019P,Unknown,3
11388.bb.40.,  11388 BB     40 ,2,"[The .XV. bookes of P. Ouidius Naso, entytuled Metamorphosi","Ovid, 43 B.C.-17 or 18 A.D.",1612,1612,,GEN,Probably out of Copyright,Standard Access,Printed Books,12W52791P,Full,3
11388.bb.40.,  11388 BB     40 ,2,"[The .XV. bookes of P. Ouidius Naso, entytuled Metamorphosi","Ovid, 43 B.C.-17 or 18 A.D.",1612,1612,,GEN,Probably out of Copyright,Standard Access,Printed Books,12W52791P,Partial,3
11388.bb.40.,  11388 BB     40 ,2,"[The .XV. bookes of P. Ouidius Naso, entytuled Metamorphosi","Ovid, 43 B.C.-17 or 18 A.D.",1612,1612,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W46491P,Full,3
11388.bb.40.,  11388 BB     40 ,2,"[The .XV. bookes of P. Ouidius Naso, entytuled Metamorphosi","Ovid, 43 B.C.-17 or 18 A.D.",1612,1612,,GEN,Probably out of Copyright,Standard Access,Printed Books,11W46491P,Partial,3
08416.i.28.,   8416!I     28 ,4,[A collection of pamphlets and leaflets relating to the gua,"Elmy, E. C. Wolstenholme (Elizabeth C. Wolstenholm",1883,1883,,GEN,Possibly out of Copyright,Standard Access,Printed Books,10W24019P,Full,3
2302.b.14.,   2302 B     14 ,3,[The works of Mr. William Shakespear; in six volumes ... Re,"Shakespeare, William, 1564-1616",1709,1709,,GEN,Probably out of Copyright,Standard Access,Printed Books,10W19038P,Unknown,3
08416.i.28.,   8416!I     28 ,4,[A collection of pamphlets and leaflets relating to the gua,"Elmy, E. C. Wolstenholme (Elizabeth C. Wolstenholm",1883,1883,,GEN,Possibly out of Copyright,Standard Access,Printed Books,11W22525P,Full,3
08416.i.28.,   8416!I     28 ,4,[A collection of pamphlets and leaflets relating to the gua,"Elmy, E. C. Wolstenholme (Elizabeth C. Wolstenholm",1883,1883,,GEN,Possibly out of Copyright,Standard Access,Printed Books,11W22525P,Unknown,3
08416.i.28.,   8416!I     28 ,4,[A collection of pamphlets and leaflets relating to the gua,"Elmy, E. C. Wolstenholme (Elizabeth C. Wolstenholm",1883,1883,,GEN,Possibly out of Copyright,Standard Access,Printed Books,11W22525P,Partial,3
08416.i.28.,   8416!I     28 ,4,[A collection of pamphlets and leaflets relating to the gua,"Elmy, E. C. Wolstenholme (Elizabeth C. Wolstenholm",1883,1883,,GEN,Possibly out of Copyright,Standard Access,Printed Books,10W22113P,Partial,3
